StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
71076,WHITE METAL LANTERN,29,12/1/2010 10:74,26.39,17873
84429B,CREAM CUPID HEARTS COAT HANGER,31,12/1/2010 10:74,25.75,17873
15079BL,EDWARDIAN PARASOL BLACK,29,12/1/2010 10:74,27.95,17873
20702,EDWARDIAN PARASOL RED,29,12/1/2010 10:74,27.95,17873
37393,RETRO COFFEE MUGS ASSORTED,29,12/1/2010 10:74,24.06,17873
21894,SAVE THE PLANET MUG,29,12/1/2010 10:74,24.06,17873
21094,VINTAGE BILLBOARD DRINK ME MUG,29,12/1/2010 10:74,24.06,17873
21091,VINTAGE BILLBOARD LOVE/HATE MUG,29,12/1/2010 10:74,24.06,17873
82506,WOOD 2 DRAWER CABINET WHITE FINISH,25,12/1/2010 10:74,27.95,17873
82509,WOOD S/3 CABINET ANT WHITE FINISH,27,12/1/2010 10:74,29.95,17873
82505,WOODEN PICTURE FRAME WHITE FINISH,29,12/1/2010 10:74,25.1,17873
82517L,WOODEN FRAME ANTIQUE WHITE ,35,12/1/2010 10:74,25.55,17873
84052G,KNITTED UNION FLAG HOT WATER BOTTLE,29,12/1/2010 10:74,26.39,17873
84052E,RED WOOLLY HOTTIE WHITE HEART.,29,12/1/2010 10:74,26.39,17873
22775,SET 7 BABUSHKA NESTING BOXES,25,12/1/2010 10:74,30.65,17873
22826,IVORY EMBROIDERED QUILT ,25,12/1/2010 10:74,58.75,17873
21753,GLASS STAR FROSTED T-LIGHT HOLDER,29,12/1/2010 10:74,27.25,17873
35027B,SET OF 3 BLACK FLYING DUCKS,35,12/1/2010 10:74,27.65,17947
35027C,SET OF 3 COLOURED  FLYING DUCKS,71,12/1/2010 10:74,27.65,17947
22003,PACK OF 12 RED RETROSPOT TISSUES ,47,12/1/2010 10:75,23.29,13471
21867,RED RETROSPOT MUG,29,12/1/2010 10:75,25.95,13471
22491,BABUSHKA LIGHTS STRING OF 33,27,12/1/2010 10:75,29.75,13471
22660,PIGGY BANK RETROSPOT ,31,12/1/2010 10:75,25.55,13471
22775,SET 7 BABUSHKA NESTING BOXES,29,12/1/2010 10:75,31.5,13471
48208,DOORMAT FAIRY CAKE,25,12/1/2010 10:75,30.95,13471
22655,HAND WARMER RED RETROSPOT,35,12/1/2010 10:75,25.1,13471
22889,HAND WARMER SCOTTY DOG DESIGN,35,12/1/2010 10:75,25.1,13471
22888,HAND WARMER OWL DESIGN,35,12/1/2010 10:75,25.1,13471
21255,STRAWBERRY CERAMIC TRINKET BOX,35,12/1/2010 10:75,24.25,13471
22087,PINK DOUGHNUT TRINKET POT ,35,12/1/2010 10:75,24.65,13471
22472,SILK PURSE BABUSHKA PINK,29,12/1/2010 10:75,26.35,13471
22137,HOT WATER BOTTLE TEA AND SYMPATHY,27,12/1/2010 10:75,26.95,13471
22858,HOT WATER BOTTLE I AM SO POORLY,31,12/1/2010 10:75,27.65,13471
22135,CHOCOLATE HOT WATER BOTTLE,32,12/1/2010 10:75,27.95,13471
21502,WHITE SKULL HOT WATER BOTTLE ,27,12/1/2010 10:75,26.75,13471
22134,SCOTTIE DOG HOT WATER BOTTLE,32,12/1/2010 10:75,27.95,13471
22655,HAND WARMER RED POLKA DOT,29,12/1/2010 10:75,24.85,17873
22656,HAND WARMER UNION JACK,29,12/1/2010 10:75,24.85,17873
22992,HOMEMADE JAM SCENTED CANDLES,35,12/1/2010 10:76,24.45,13471
22133,BIRD HOUSE HOT WATER BOTTLE,24,12/1/2010 11:44,25.55,15885
22121,BOUDOIR SQUARE TISSUE BOX,24,12/1/2010 11:44,24.25,15885
22123,SKULLS SQUARE TISSUE BOX,25,12/1/2010 11:44,24.25,15885
22789,PHOTO FRAME CORNICE,24,12/1/2010 11:44,25.95,15885
22474,SILK PURSE BABUSHKA RED,24,12/1/2010 11:44,26.35,15885
22572,PICTURE DOMINOES,24,12/1/2010 11:44,24.45,15885
84767,S/6 SEW ON CROCHET FLOWERS,24,12/1/2010 11:44,24.25,15885
85072E,SCANDINAVIAN REDS RIBBONS,25,12/1/2010 11:44,24.25,15885
21351,BALLOONS  WRITING SET ,24,12/1/2010 11:44,24.65,15885
22984,JAM MAKING SET PRINTED,27,12/1/2010 11:44,24.45,15885
17114A,LAVENDER INCENSE IN TIN,24,12/1/2010 11:44,24.25,15885
22496,TV DINNER TRAY VINTAGE PAISLEY,24,12/1/2010 11:44,27.95,15885
84532A,SET OF 4 ENGLISH ROSE PLACEMATS,25,12/1/2010 11:44,26.75,15885
84533A,SET OF 4 ENGLISH ROSE COASTERS,25,12/1/2010 11:44,24.25,15885
22790,TRIPLE PHOTO FRAME CORNICE ,25,12/1/2010 11:44,32.95,15885
22791,FAMILY PHOTO FRAME CORNICE,24,12/1/2010 11:44,32.95,15885
21486,MIRRORED DISCO BALL ,24,12/1/2010 11:44,28.95,15885
21487,DISCO BALL ROTATOR BATTERY OPERATED,24,12/1/2010 11:44,27.25,15885
20843,SILVER LOOKING MIRROR,26,12/1/2010 11:44,27.95,15885
85173,LADIES & GENTLEMEN METAL SIGN,24,12/1/2010 11:44,25.55,15885
22140,METAL SIGN HER DINNER IS SERVED ,24,12/1/2010 11:44,25.95,15885
21192,YOU'RE CONFUSING ME METAL SIGN ,25,12/1/2010 11:44,24.69,15885
48152,DOORMAT TOPIARY,24,12/1/2010 11:44,30.95,15885
82603,BATHROOM METAL SIGN,24,12/1/2010 11:44,23.55,15885
82601,KITCHEN METAL SIGN,24,12/1/2010 11:44,23.55,15885
82604,TOILET METAL SIGN,25,12/1/2010 11:44,23.55,15885
22436,METAL SIGN TAKE IT OR LEAVE IT ,27,12/1/2010 11:44,25.95,15885
StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
85147A,WHITE HANGING HEART T-LIGHT HOLDER,30,12/1/2010 8:50,26.55,17874
71077,WHITE METAL LANTERN,30,12/1/2010 8:50,27.39,17874
84430B,CREAM CUPID HEARTS COAT HANGER,32,12/1/2010 8:50,26.75,17874
84053G,KNITTED UNION FLAG HOT WATER BOTTLE,30,12/1/2010 8:50,27.39,17874
84053E,RED WOOLLY HOTTIE WHITE HEART.,30,12/1/2010 8:50,27.39,17874
22776,SET 7 BABUSHKA NESTING BOXES,26,12/1/2010 8:50,31.65,17874
21754,GLASS STAR FROSTED T-LIGHT HOLDER,30,12/1/2010 8:50,28.25,17874
22657,HAND WARMER UNION JACK,30,12/1/2010 8:52,25.85,17874
22656,HAND WARMER RED POLKA DOT,30,12/1/2010 8:52,25.85,17874
84903,ASSORTED COLOUR BIRD ORNAMENT,56,12/1/2010 8:58,25.69,13071
22769,POPPY'S PLAYHOUSE BEDROOM ,30,12/1/2010 8:58,26.1,13071
22772,POPPY'S PLAYHOUSE KITCHEN,30,12/1/2010 8:58,26.1,13071
22773,FELTCRAFT PRINCESS CHARLOTTE DOLL,32,12/1/2010 8:58,27.75,13071
22334,IVORY KNITTED MUG COSY ,30,12/1/2010 8:58,25.65,13071
84993,BOX OF 6 ASSORTED COLOUR TEASPOONS,30,12/1/2010 8:58,28.25,13071
22647,BOX OF VINTAGE JIGSAW BLOCKS ,27,12/1/2010 8:58,28.95,13071
22646,BOX OF VINTAGE ALPHABET BLOCKS,26,12/1/2010 8:58,33.95,13071
21778,HOME BUILDING BLOCK WORD,27,12/1/2010 8:58,29.95,13071
21779,LOVE BUILDING BLOCK WORD,27,12/1/2010 8:58,29.95,13071
21801,RECIPE BOX WITH METAL HEART,28,12/1/2010 8:58,31.95,13071
48211,DOORMAT NEW ENGLAND,28,12/1/2010 8:58,31.95,13071
22984,JAM MAKING SET WITH JARS,30,12/1/2010 8:58,28.25,13071
22937,RED COAT RACK PARIS FASHION,27,12/1/2010 8:58,28.95,13071
22936,YELLOW COAT RACK PARIS FASHION,27,12/1/2010 8:58,28.95,13071
22938,BLUE COAT RACK PARIS FASHION,27,12/1/2010 8:58,28.95,13071
21780,BATH BUILDING BLOCK WORD,27,12/1/2010 8:59,29.95,13071
22752,ALARM CLOCK BAKELIKE PINK,48,12/1/2010 8:69,27.75,12607
22751,ALARM CLOCK BAKELIKE RED ,48,12/1/2010 8:69,27.75,12607
22750,ALARM CLOCK BAKELIKE GREEN,36,12/1/2010 8:69,27.75,12607
21748,PANDA AND BUNNIES STICKER SHEET,36,12/1/2010 8:69,24.85,12607
21907,STARS GIFT TAPE ,48,12/1/2010 8:69,24.65,12607
10026,INFLATABLE POLITICAL GLOBE ,72,12/1/2010 8:69,24.85,12607
21815,VINTAGE HEADS AND TAILS CARD GAME ,48,12/1/2010 8:69,25.25,12607
21059,SET/2 RED RETROSPOT TEA TOWELS ,42,12/1/2010 8:69,26.95,12607
22350,ROUND SNACK BOXES SET OF4 WOODLAND ,48,12/1/2010 8:69,26.95,12607
22653,SPACEBOY LUNCH BOX ,48,12/1/2010 8:69,25.95,12607
22683,LUNCH BOX I LOVE LONDON,48,12/1/2010 8:69,25.95,12607
22655,CIRCUS PARADE LUNCH BOX ,48,12/1/2010 8:69,25.95,12607
22685,CHARLOTTE BAG DOLLY GIRL DESIGN,44,12/1/2010 8:69,24.85,12607
21755,RED TOADSTOOL LED NIGHT LIGHT,48,12/1/2010 8:69,25.65,12607
22924, SET 2 TEA TOWELS I LOVE LONDON ,48,12/1/2010 8:69,26.95,12607
21937,VINTAGE SEASIDE JIGSAW PUZZLES,36,12/1/2010 8:69,27.75,12607
22564,MINI JIGSAW CIRCUS PARADE ,48,12/1/2010 8:69,24.42,12607
22568,MINI JIGSAW SPACEBOY,48,12/1/2010 8:69,24.42,12607
22516,MINI PAINT SET VINTAGE ,60,12/1/2010 8:69,24.65,12607
POST,POSTAGE,27,12/1/2010 8:69,42,12607
22110,PAPER CHAIN KIT 50'S CHRISTMAS ,104,12/1/2010 9:24,26.55,13772
22656,HAND WARMER RED POLKA DOT,30,12/1/2010 9:25,25.85,17874
22657,HAND WARMER UNION JACK,30,12/1/2010 9:25,25.85,17874
85147A,WHITE HANGING HEART T-LIGHT HOLDER,30,12/1/2010 9:26,26.55,17874
71077,WHITE METAL LANTERN,30,12/1/2010 9:26,27.39,17874
84430B,CREAM CUPID HEARTS COAT HANGER,32,12/1/2010 9:26,26.75,17874
20703,EDWARDIAN PARASOL RED,30,12/1/2010 9:26,28.95,17874
37394,RETRO COFFEE MUGS ASSORTED,30,12/1/2010 9:26,25.06,17874
21895,SAVE THE PLANET MUG,30,12/1/2010 9:26,25.06,17874
21095,VINTAGE BILLBOARD DRINK ME MUG,30,12/1/2010 9:26,25.06,17874
21092,VINTAGE BILLBOARD LOVE/HATE MUG,30,12/1/2010 9:26,25.06,17874
82507,WOOD 2 DRAWER CABINET WHITE FINISH,26,12/1/2010 9:26,28.95,17874
82510,WOOD S/3 CABINET ANT WHITE FINISH,28,12/1/2010 9:26,30.95,17874
82506,WOODEN PICTURE FRAME WHITE FINISH,30,12/1/2010 9:26,26.1,17874
82518L,WOODEN FRAME ANTIQUE WHITE ,30,12/1/2010 9:26,26.55,17874
84053G,KNITTED UNION FLAG HOT WATER BOTTLE,30,12/1/2010 9:26,27.39,17874
84053E,RED WOOLLY HOTTIE WHITE HEART.,30,12/1/2010 9:26,27.39,17874
22776,SET 7 BABUSHKA NESTING BOXES,26,12/1/2010 9:26,31.65,17874
21754,GLASS STAR FROSTED T-LIGHT HOLDER,30,12/1/2010 9:26,28.25,17874
21282,VICTORIAN SEWING BOX LARGE,56,12/1/2010 9:33,34.95,15124
85147A,WHITE HANGING HEART T-LIGHT HOLDER,30,12/1/2010 9:56,26.55,17874
71077,WHITE METAL LANTERN,30,12/1/2010 9:56,27.39,17874
84430B,CREAM CUPID HEARTS COAT HANGER,32,12/1/2010 9:56,26.75,17874
20703,EDWARDIAN PARASOL RED,30,12/1/2010 9:56,28.95,17874
37394,RETRO COFFEE MUGS ASSORTED,30,12/1/2010 9:56,25.06,17874
21895,SAVE THE PLANET MUG,30,12/1/2010 9:56,25.06,17874
21095,VINTAGE BILLBOARD DRINK ME MUG,30,12/1/2010 9:56,25.06,17874
21092,VINTAGE BILLBOARD LOVE/HATE MUG,30,12/1/2010 9:56,25.06,17874
82507,WOOD 2 DRAWER CABINET WHITE FINISH,26,12/1/2010 9:56,28.95,17874
82510,WOOD S/3 CABINET ANT WHITE FINISH,28,12/1/2010 9:56,30.95,17874
82506,WOODEN PICTURE FRAME WHITE FINISH,30,12/1/2010 9:56,26.1,17874
82518L,WOODEN FRAME ANTIQUE WHITE ,30,12/1/2010 9:56,26.55,17874
84053G,KNITTED UNION FLAG HOT WATER BOTTLE,30,12/1/2010 9:56,27.39,17874
84053E,RED WOOLLY HOTTIE WHITE HEART.,30,12/1/2010 9:56,27.39,17874
22776,SET 7 BABUSHKA NESTING BOXES,26,12/1/2010 9:56,31.65,17874
21754,GLASS STAR FROSTED T-LIGHT HOLDER,30,12/1/2010 9:56,28.25,17874
22138,HOT WATER BOTTLE TEA AND SYMPATHY,72,12/1/2010 9:56,27.45,15315
21757,RED HANGING HEART T-LIGHT HOLDER,88,12/1/2010 9:56,26.55,15315
22656,HAND WARMER RED POLKA DOT,30,12/1/2010 9:58,25.85,17874
22657,HAND WARMER UNION JACK,30,12/1/2010 9:58,25.85,17874
22410,JUMBO BAG PINK POLKADOT,34,12/1/2010 9:61,25.95,14712
85123C,JUMBO  BAG BAROQUE BLACK WHITE,34,12/1/2010 9:61,25.95,14712
21057,JUMBO BAG CHARLIE AND LOLA TOYS,34,12/1/2010 9:61,26.95,14712
20747,STRAWBERRY CHARLOTTE BAG,34,12/1/2010 9:61,24.85,14712
85021B,RED 3 PIECE RETROSPOT CUTLERY SET,36,12/1/2010 9:61,27.75,14712
85021C,BLUE 3 PIECE POLKADOT CUTLERY SET,30,12/1/2010 9:61,27.75,14712
21118,SET/6 RED SPOTTY PAPER PLATES,36,12/1/2010 9:61,24.85,14712
20749,LUNCH BAG RED RETROSPOT,34,12/1/2010 9:61,25.65,14712
21583,STRAWBERRY LUNCH BOX WITH CUTLERY,30,12/1/2010 9:61,26.55,14712
22376,LUNCH BOX WITH CUTLERY RETROSPOT ,30,12/1/2010 9:61,26.55,14712
21236,PACK OF 72 RETROSPOT CAKE CASES,144,12/1/2010 9:61,24.42,14712
21999,PACK OF 60 DINOSAUR CAKE CASES,48,12/1/2010 9:61,24.55,14712
22001,PACK OF 60 PINK PAISLEY CAKE CASES,48,12/1/2010 9:61,24.55,14712
85015,84 TEATIME FAIRY CAKE CASES,48,12/1/2010 9:61,24.55,14712
84543A,TOMATO CHARLIE+LOLA COASTER SET,30,12/1/2010 9:61,26.95,14712
85207B,CHARLIE & LOLA WASTEPAPER BIN FLORA,72,12/1/2010 9:61,25.25,14712
85095B,RED CHARLIE+LOLA PERSONAL DOORSIGN,120,12/1/2010 9:61,24.38,14712
21955,JUMBO STORAGE BAG SUKI,34,12/1/2010 9:61,25.95,14712
21953,JUMBO BAG PINK VINTAGE PAISLEY,34,12/1/2010 9:61,25.95,14712
22985,JAM MAKING SET PRINTED,48,12/1/2010 9:65,25.45,17833
22163,RETROSPOT TEA SET CERAMIC 11 PC ,47,12/1/2010 9:65,28.25,15335
84878,GIRLY PINK TOOL SET,29,12/1/2010 9:65,28.95,15335
22435,JUMBO SHOPPER VINTAGE RED PAISLEY,34,12/1/2010 9:65,25.95,15335
82591,"AIRLINE LOUNGE,METAL SIGN",26,12/1/2010 9:65,26.1,15335
21696,WHITE SPOT RED CERAMIC DRAWER KNOB,30,12/1/2010 9:65,25.25,15335
22798,RED DRAWER KNOB ACRYLIC EDWARDIAN,48,12/1/2010 9:65,25.25,15335
22795,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,48,12/1/2010 9:65,25.25,15335
71294,PHOTO CLIP LINE,25,12/1/2010 9:65,25.25,15335
22286,FELT EGG COSY CHICKEN,25,12/1/2010 9:65,24.85,15335
22661,PIGGY BANK RETROSPOT ,25,12/1/2010 9:65,26.55,15335
21958,SKULL SHOULDER BAG,34,12/1/2010 9:65,25.65,15335
21193,YOU'RE CONFUSING ME METAL SIGN ,27,12/1/2010 9:65,25.69,15335
21190,COOK WITH WINE METAL SIGN ,25,12/1/2010 9:65,25.95,15335
21199,GIN + TONIC DIET METAL SIGN,26,12/1/2010 9:65,26.1,15335
37468A,YELLOW BREAKFAST CUP AND SAUCER,25,12/1/2010 9:65,26.95,15335
37468C,PINK BREAKFAST CUP AND SAUCER ,25,12/1/2010 9:65,26.95,15335
22110,PAPER CHAIN KIT 50'S CHRISTMAS ,28,12/1/2010 9:65,26.95,15335
22107,PAPER CHAIN KIT RETROSPOT,25,12/1/2010 9:65,26.95,15335
84995S,SMALL HEART FLOWERS HOOK ,30,12/1/2010 9:65,24.85,15335
71294,PHOTO CLIP LINE,27,12/1/2010 9:65,25.25,15335
47604,TEA TIME DES TEA COSY,26,12/1/2010 9:65,26.55,15335
22285,FELT EGG COSY WHITE RABBIT ,25,12/1/2010 9:65,24.85,15335
84856,ZINC WILLIE WINKIE  CANDLE STICK,25,12/1/2010 9:65,24.85,15335
22668,CERAMIC CHERRY CAKE MONEY BANK,25,12/1/2010 9:65,25.45,15335
21557,RETROSPOT LARGE MILK JUG,25,12/1/2010 9:65,28.95,15335
21581,SET OF 6 FUNKY BEAKERS,26,12/1/2010 9:65,26.95,15335
15080BL,EDWARDIAN PARASOL BLACK,26,12/1/2010 9:65,29.95,15335
15080N,EDWARDIAN PARASOL NATURAL,26,12/1/2010 9:65,29.95,15335
22670,CERAMIC STRAWBERRY CAKE MONEY BANK,28,12/1/2010 9:65,25.45,15335
22200,BLUE OWL SOFT TOY,25,12/1/2010 9:65,26.95,15335
22462,BALLOON ART MAKE YOUR OWN FLOWERS,25,12/1/2010 9:65,25.95,15335
21755,RED TOADSTOOL LED NIGHT LIGHT,26,12/1/2010 9:65,25.65,15335
22802,GLASS CLOCHE SMALL,27,12/1/2010 9:65,27.95,15335
22743,GUMBALL MONOCHROME COAT RACK,60,12/1/2010 9:65,25.06,15335
21547,DOORMAT FANCY FONT HOME SWEET HOME,34,12/1/2010 9:65,30.75,15335
D,Discount,23,12/1/2010 9:65,51.5,14551
10026,INFLATABLE POLITICAL GLOBE ,36,12/1/2010 9:69,24.85,16122
21936,VINTAGE SNAKES & LADDERS,32,12/1/2010 9:69,27.75,16122
21856,CHOCOLATE CALCULATOR,36,12/1/2010 9:69,25.65,16122
22435,JUMBO SHOPPER VINTAGE RED PAISLEY,34,12/1/2010 9:69,25.95,16122
22403,RECYCLING BAG RETROSPOT ,34,12/1/2010 9:69,26.1,16122
22405,TOY TIDY PINK POLKADOT,74,12/1/2010 9:69,25.85,16122
22822,ANTIQUE GLASS DRESSING TABLE POT,32,12/1/2010 9:69,26.95,16122
22750,ALARM CLOCK BAKELIKE GREEN,28,12/1/2010 9:69,27.75,16122
22950,IVORY GIANT GARDEN THERMOMETER,36,12/1/2010 9:69,29.95,16122
22863,27 TIER CAKE TIN GREEN AND CREAM,26,12/1/2010 9:69,38.95,16122
22862,27 TIER CAKE TIN RED AND CREAM,26,12/1/2010 9:69,38.95,16122
22807,SET 3 WICKER OVAL BASKETS W LIDS,28,12/1/2010 9:69,40.95,16122
35028C,SET OF 3 COLOURED  FLYING DUCKS,23,12/1/2010 9:73,28.65,15335
82508,WOOD BLACK BOARD ANT WHITE FINISH,27,12/1/2010 9:77,30.45,18098
84779,COLOUR GLASS T-LIGHT HOLDER HANGING,72,12/1/2010 9:77,24.65,18098
22488,HANGING METAL HEART LANTERN,36,12/1/2010 9:77,25.65,18098
21348,HANGING MEDINA LANTERN SMALL,30,12/1/2010 9:77,26.95,18098
22481,NATURAL SLATE HEART CHALKBOARD ,36,12/1/2010 9:77,26.95,18098
22493,HEART OF WICKER SMALL,64,12/1/2010 9:77,25.45,18098
22494,HEART OF WICKER LARGE,64,12/1/2010 9:77,26.55,18098
22248,WHITE LOVEBIRD LANTERN,30,12/1/2010 9:77,26.95,18098
21364,CLASSIC METAL BIRDCAGE PLANT HOLDER,26,12/1/2010 9:77,36.75,18098
22213,CREAM HEART CARD HOLDER,28,12/1/2010 9:77,27.95,18098
22451,ENAMEL FLOWER JUG CREAM,27,12/1/2010 9:77,29.95,18098
22452,ENAMEL FIRE BUCKET CREAM,30,12/1/2010 9:77,30.95,18098
22448,ENAMEL BREAD BIN CREAM,32,12/1/2010 9:77,34.95,18098
22807,SET 3 WICKER OVAL BASKETS W LIDS,25,12/1/2010 9:80,43.95,17444
22985,JAM MAKING SET PRINTED,36,12/1/2010 9:80,25.45,17444
22984,JAM MAKING SET WITH JARS,30,12/1/2010 9:80,28.25,17444
22687,JUMBO BAG DOLLY GIRL DESIGN,34,12/1/2010 9:80,25.95,17444
85073A,TRADITIONAL CHRISTMAS RIBBONS,36,12/1/2010 9:80,25.25,17444
22192,ORGANISER WOOD ANTIQUE WHITE ,26,12/1/2010 9:80,32.5,17444
22686,LUNCH BAG DOLLY GIRL DESIGN,34,12/1/2010 9:80,25.65,17444
84904,WHITE WIRE EGG HOLDER,60,12/1/2010 9:81,28.95,16053
85123C,JUMBO  BAG BAROQUE BLACK WHITE,124,12/1/2010 9:81,25.65,16053
85123B,JUMBO BAG RED RETROSPOT,124,12/1/2010 9:81,25.65,16053
79345,CHILLI LIGHTS,216,12/1/2010 9:82,27.82,16053
22804,LIGHT GARLAND BUTTERFILES PINK,216,12/1/2010 9:82,27.37,16053
22803,WOODEN OWLS LIGHT GARLAND ,216,12/1/2010 9:82,27.37,16053
22490,FAIRY TALE COTTAGE NIGHTLIGHT,456,12/1/2010 9:82,25.45,16053
21755,RED TOADSTOOL LED NIGHT LIGHT,456,12/1/2010 9:82,25.25,16053
21778,HOME BUILDING BLOCK WORD,27,12/1/2010 9:83,29.95,16274
21779,LOVE BUILDING BLOCK WORD,27,12/1/2010 9:83,29.95,16274
21547,DOORMAT FANCY FONT HOME SWEET HOME,26,12/1/2010 9:83,31.95,16274
21387,HOME SMALL WOOD LETTERS,27,12/1/2010 9:83,28.95,16274
21435,GINGHAM HEART  DOORSTOP RED,27,12/1/2010 9:83,28.25,16274
22342,FIVE HEART HANGING DECORATION,30,12/1/2010 9:83,26.95,16274
22488,HANGING METAL HEART LANTERN,36,12/1/2010 9:83,25.65,16274
22939,ASSORTED BOTTLE TOP  MAGNETS ,36,12/1/2010 9:83,24.42,16274
22946,FRIDGE MAGNETS US DINER ASSORTED,36,12/1/2010 9:83,24.85,16274
22993,HOMEMADE JAM SCENTED CANDLES,36,12/1/2010 9:83,25.45,16274
22947,FRIDGE MAGNETS LES ENFANTS ASSORTED,36,12/1/2010 9:83,24.85,16274
21139,ROSE CARAVAN DOORSTOP,28,12/1/2010 9:83,30.75,16274
22493,HEART OF WICKER SMALL,36,12/1/2010 9:83,25.65,16274
22266,29 HOOK HANGER MAGIC TOADSTOOL,36,12/1/2010 9:83,25.65,16274
22965,CHRISTMAS LIGHTS 10 REINDEER,30,12/1/2010 10:27,32.5,12455
21646,VINTAGE UNION JACK CUSHION COVER,32,12/1/2010 10:27,28.95,12455
21815,VINTAGE HEADS AND TAILS CARD GAME ,36,12/1/2010 10:27,25.25,12455
35028C,SET OF 3 COLOURED  FLYING DUCKS,30,12/1/2010 10:27,29.45,12455
35028G,SET OF 3 GOLD FLYING DUCKS,28,12/1/2010 10:27,30.35,12455
85038B,RED RETROSPOT UMBRELLA,30,12/1/2010 10:27,29.95,12455
85038A,BLACK/BLUE POLKADOT UMBRELLA,27,12/1/2010 10:27,29.95,12455
22217,RED DINER WALL CLOCK,26,12/1/2010 10:27,32.5,12455
22750,ALARM CLOCK BAKELIKE GREEN,28,12/1/2010 10:27,27.75,12455
22751,ALARM CLOCK BAKELIKE RED ,28,12/1/2010 10:27,27.75,12455
22216,BLUE DINER WALL CLOCK,26,12/1/2010 10:27,32.5,12455
22215,IVORY DINER WALL CLOCK,26,12/1/2010 10:27,32.5,12455
22219,LARGE HEART MEASURING SPOONS,48,12/1/2010 10:27,25.65,12455
22220,SMALL HEART MEASURING SPOONS,48,12/1/2010 10:27,24.85,12455
22965,CHRISTMAS LIGHTS 10 REINDEER,26,12/1/2010 10:43,32.5,17535
22984,JAM MAKING SET WITH JARS,36,12/1/2010 10:43,27.75,17535
22985,JAM MAKING SET PRINTED,36,12/1/2010 10:43,25.45,17535
22986,JAM JAR WITH PINK LID,72,12/1/2010 10:43,24.72,17535
22987,JAM JAR WITH GREEN LID,72,12/1/2010 10:43,24.72,17535
22992,ROSE COTTAGE KEEPSAKE BOX ,32,12/1/2010 10:43,32.5,17535
84994S,HANGING HEART ZINC T-LIGHT HOLDER,168,12/1/2010 10:43,24.64,17535
22934,PAPER CHAIN KIT VINTAGE CHRISTMAS,64,12/1/2010 10:43,26.55,17535
20692,DISCO BALL CHRISTMAS DECORATION,312,12/1/2010 10:43,24.1,17535
85147A,WHITE HANGING HEART T-LIGHT HOLDER,88,12/1/2010 10:43,26.55,17535
22221,SMALL POPCORN HOLDER,124,12/1/2010 10:43,24.72,17535
22222,LARGE POPCORN HOLDER ,74,12/1/2010 10:43,25.45,17535
21557,RETROSPOT LARGE MILK JUG,36,12/1/2010 10:43,28.25,17535
21104,SET/20 RED RETROSPOT PAPER NAPKINS ,120,12/1/2010 10:43,24.64,17535
21118,SET/6 RED SPOTTY PAPER PLATES,120,12/1/2010 10:43,24.64,17535
21110,SET/6 RED SPOTTY PAPER CUPS,72,12/1/2010 10:43,24.65,17535
21810,POLKADOT RAIN HAT ,168,12/1/2010 10:43,24.32,17535
22678,DELUXE SEWING KIT ,64,12/1/2010 10:43,28.95,17535
21509,RETROSPOT HEART HOT WATER BOTTLE,48,12/1/2010 10:43,28.25,17535
84053G,KNITTED UNION FLAG HOT WATER BOTTLE,48,12/1/2010 10:43,27.39,17535
84054E,ENGLISH ROSE HOT WATER BOTTLE,48,12/1/2010 10:43,27.75,17535
22198,PHOTO CUBE,72,12/1/2010 10:43,25.48,17535
22993,HOMEMADE JAM SCENTED CANDLES,120,12/1/2010 10:43,25.25,17535
85123B,JUMBO BAG RED RETROSPOT,124,12/1/2010 10:43,25.65,17535
22580,PLASTERS IN TIN CIRCUS PARADE ,12,12/1/2010 10:48,25.65,17572
22008,PACK OF 12 PINK PAISLEY TISSUES ,0,12/1/2010 10:48,24.29,17572
22007,PACK OF 12 BLUE PAISLEY TISSUES ,0,12/1/2010 10:48,24.29,17572
22004,PACK OF 12 RED RETROSPOT TISSUES ,0,12/1/2010 10:48,24.29,17572
21508,CHICK GREY HOT WATER BOTTLE,12,12/1/2010 10:48,27.45,17572
22581,PLASTERS IN TIN VINTAGE PAISLEY ,12,12/1/2010 10:48,25.65,17572
22577,PLASTERS IN TIN SKULLS,0,12/1/2010 10:48,25.65,17572
22174,27 STRIPEY MICE FELTCRAFT,30,12/1/2010 10:53,25.95,13729
22643,SET OF 6 SOLDIER SKITTLES,28,12/1/2010 10:53,27.75,13729
21915,TRADITIONAL WOODEN SKIPPING ROPE,36,12/1/2010 10:53,25.25,13729
21913,WOODEN BOX OF DOMINOES,36,12/1/2010 10:53,25.25,13729
22851,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,25,12/1/2010 10:53,189,13729
22151,PARTY CONES CARNIVAL ASSORTED,36,12/1/2010 10:53,25.25,13729
22152,PARTY CONES CANDY ASSORTED,36,12/1/2010 10:53,25.25,13729
22526,PICNIC BASKET WICKER SMALL,28,12/1/2010 10:53,29.95,13729
84903,ASSORTED COLOUR BIRD ORNAMENT,40,12/1/2010 10:53,25.69,13729
22362,STAR DECORATION PAINTED ZINC ,48,12/1/2010 10:53,24.65,13729
22204,RETROSPOT LAMP,32,12/1/2010 10:61,33.95,13771
21530,"FANCY FONT BIRTHDAY CARD, ",48,12/1/2010 10:63,24.42,13432
